lat,lon,elev_m
-12.5,-81.1,-4610.0
-12.5,-81.0,-4742.0
-12.5,-80.9,-4622.0
-12.5,-80.8,-4709.0
-12.5,-80.7,-4647.0
-12.5,-80.6,-4613.0
-12.5,-80.5,-4661.0
-12.5,-80.4,-4569.0
-12.5,-80.3,-4595.0
-12.5,-80.2,-4674.0
-12.5,-80.1,-4666.0
-12.5,-80.0,-4666.0
-12.5,-79.9,-4813.0
-12.5,-79.8,-4643.0
-12.5,-79.7,-4629.0
-12.5,-79.6,-4675.0
-12.5,-79.5,-4727.0
-12.5,-79.4,-4889.0
-12.5,-79.3,-4843.0
-12.5,-79.2,-4782.0
-12.5,-79.1,-4904.0
-12.5,-79.0,-4984.0
-12.5,-78.9,-5189.0
-12.5,-78.8,-5433.0
-12.5,-78.7,-5666.0
-12.5,-78.6,-5823.0
-12.5,-78.5,-4684.0
-12.5,-78.4,-3716.0
-12.5,-78.3,-3742.0
-12.5,-78.2,-3337.0
-12.5,-78.1,-2895.0
-12.5,-78.0,-2447.0
-12.5,-77.9,-1590.0
-12.5,-77.8,-1133.0
-12.5,-77.7,-908.0
-12.5,-77.6,-812.0
-12.5,-77.5,-534.0
-12.5,-77.4,-401.0
-12.5,-77.3,-311.0
-12.5,-77.2,-235.0
-12.5,-77.1,-164.0
-12.5,-77.0,-129.0
-12.5,-76.9,-113.0
-12.5,-76.8,32.0
-12.5,-76.7,188.0
-12.5,-76.6,997.0
-12.5,-76.5,1083.0
-12.5,-76.4,1650.0
-12.5,-76.3,1992.0
-12.5,-76.2,3103.0
-12.5,-76.1,4129.0
-12.5,-76.0,4408.0
-12.5,-75.9,2789.0
-12.5,-75.8,4689.0
-12.5,-75.7,4619.0
-12.5,-75.6,4705.0
-12.5,-75.5,4474.0
-12.5,-75.4,4423.0
-12.5,-75.3,4483.0
-12.5,-75.2,3694.0
-12.5,-75.1,4502.0
-12.5,-75.0,3068.0
-12.5,-74.9,3370.0
-12.5,-74.8,3909.0
-12.5,-74.7,3102.0
-12.5,-74.6,3856.0
-12.5,-74.5,3457.0
-12.5,-74.4,2098.0
-12.5,-74.3,2863.0
-12.5,-74.2,3737.0
-12.5,-74.1,1782.0
-12.5,-74.0,1707.0
-12.5,-73.9,1049.0
-12.5,-73.8,1197.0
-12.5,-73.7,2672.0
-12.5,-73.6,3343.0
-12.5,-73.5,3337.0
-12.5,-73.4,2860.0
-12.5,-73.3,1218.0
-12.5,-73.2,1580.0
-12.5,-73.1,1301.0
-12.5,-73.0,665.0
-12.5,-72.9,1228.0
-12.5,-72.8,1526.0
-12.5,-72.7,1384.0
-12.5,-72.6,1936.0
-12.5,-72.5,2248.0
-12.5,-72.4,2663.0
-12.5,-72.3,1550.0
-12.5,-72.2,3025.0
-12.5,-72.1,3673.0
-12.5,-72.0,2409.0
-12.5,-71.9,2062.0
-12.5,-71.8,2192.0
-12.5,-71.7,1698.0
-12.5,-71.6,1386.0
-12.5,-71.5,862.0
-12.5,-71.4,1167.0
-12.5,-71.3,426.0
-12.5,-71.2,369.0
-12.5,-71.1,368.0
-12.5,-71.0,352.0
-12.5,-70.9,335.0
-12.5,-70.8,322.0
-12.5,-70.7,311.0
-12.5,-70.6,266.0
-12.5,-70.5,261.0
-12.5,-70.4,257.0
-12.5,-70.3,292.0
-12.5,-70.2,282.0
-12.5,-70.1,285.0
-12.5,-70.0,299.0
-12.5,-69.9,305.0
-12.5,-69.8,291.0
-12.5,-69.7,289.0
-12.5,-69.6,290.0
-12.5,-69.5,267.0
-12.5,-69.4,236.0
-12.5,-69.3,251.0
-12.5,-69.2,190.0
-12.5,-69.1,219.0
-12.5,-69.0,193.0
-12.5,-68.9,192.0
-12.5,-68.8,191.0
-12.5,-68.7,186.0
-12.5,-68.6,185.0
-12.5,-68.5,202.0
-12.5,-68.4,198.0
-12.5,-68.3,217.0
-12.5,-68.2,211.0
-12.5,-68.1,209.0
-12.5,-68.0,200.0
-12.25,-82.0,-4880.0
-12.25,-81.9,-4891.0
-12.25,-81.8,-4741.0
-12.25,-81.7,-4808.0
-12.25,-81.6,-4673.0
-12.25,-81.5,-4604.0
-12.25,-81.4,-4612.0
-12.25,-81.3,-4556.0
-12.25,-81.2,-4597.0
-12.25,-81.1,-4609.0
-12.25,-81.0,-4577.0
-12.25,-80.9,-4606.0
-12.25,-80.8,-4556.0
-12.25,-80.7,-4570.0
-12.25,-80.6,-4597.0
-12.25,-80.5,-4636.0
-12.25,-80.4,-4659.0
-12.25,-80.3,-4590.0
-12.25,-80.2,-4868.0
-12.25,-80.1,-4713.0
-12.25,-80.0,-4706.0
-12.25,-79.9,-4717.0
-12.25,-79.8,-4752.0
-12.25,-79.7,-4712.0
-12.25,-79.6,-4758.0
-12.25,-79.5,-4893.0
-12.25,-79.4,-4816.0
-12.25,-79.3,-4948.0
-12.25,-79.2,-5065.0
-12.25,-79.1,-5156.0
-12.25,-79.0,-5438.0
-12.25,-78.9,-5771.0
-12.25,-78.8,-5903.0
-12.25,-78.7,-5143.0
-12.25,-78.6,-3597.0
-12.25,-78.5,-3219.0
-12.25,-78.4,-3205.0
-12.25,-78.3,-2911.0
-12.25,-78.2,-2500.0
-12.25,-78.1,-2079.0
-12.25,-78.0,-1889.0
-12.25,-77.9,-1762.0
-12.25,-77.8,-1568.0
-12.25,-77.7,-1168.0
-12.25,-77.6,-589.0
-12.25,-77.5,-202.0
-12.25,-77.4,-163.0
-12.25,-77.3,-134.0
-12.25,-77.2,-113.0
-12.25,-77.1,-86.0
-12.25,-77.0,-42.0
-12.25,-76.9,46.0
-12.25,-76.8,286.0
-12.25,-76.7,845.0
-12.25,-76.6,1120.0
-12.25,-76.5,1927.0
-12.25,-76.4,3449.0
-12.25,-76.3,3688.0
-12.25,-76.2,3234.0
-12.25,-76.1,4583.0
-12.25,-76.0,4695.0
-12.25,-75.9,4622.0
-12.25,-75.8,4061.0
-12.25,-75.7,4290.0
-12.25,-75.6,4535.0
-12.25,-75.5,4234.0
-12.25,-75.4,4052.0
-12.25,-75.3,4023.0
-12.25,-75.2,3434.0
-12.25,-75.1,4070.0
-12.25,-75.0,3768.0
-12.25,-74.9,2594.0
-12.25,-74.8,2628.0
-12.25,-74.7,2123.0
-12.25,-74.6,4144.0
-12.25,-74.5,3518.0
-12.25,-74.4,2229.0
-12.25,-74.3,1116.0
-12.25,-74.2,1896.0
-12.25,-74.1,891.0
-12.25,-74.0,559.0
-12.25,-73.9,1178.0
-12.25,-73.8,1949.0
-12.25,-73.7,2641.0
-12.25,-73.6,2712.0
-12.25,-73.5,3269.0
-12.25,-73.4,2514.0
-12.25,-73.3,1421.0
-12.25,-73.2,1548.0
-12.25,-73.1,1265.0
-12.25,-73.0,932.0
-12.25,-72.9,897.0
-12.25,-72.8,698.0
-12.25,-72.7,1154.0
-12.25,-72.6,1111.0
-12.25,-72.5,1505.0
-12.25,-72.4,1905.0
-12.25,-72.3,1517.0
-12.25,-72.2,1573.0
-12.25,-72.1,2297.0
-12.25,-72.0,1486.0
-12.25,-71.9,1148.0
-12.25,-71.8,877.0
-12.25,-71.7,705.0
-12.25,-71.6,509.0
-12.25,-71.5,419.0
-12.25,-71.4,429.0
-12.25,-71.3,421.0
-12.25,-71.2,349.0
-12.25,-71.1,319.0
-12.25,-71.0,305.0
-12.25,-70.9,306.0
-12.25,-70.8,346.0
-12.25,-70.7,364.0
-12.25,-70.6,337.0
-12.25,-70.5,365.0
-12.25,-70.4,341.0
-12.25,-70.3,302.0
-12.25,-70.2,334.0
-12.25,-70.1,334.0
-12.25,-70.0,319.0
-12.25,-69.9,296.0
-12.25,-69.8,300.0
-12.25,-69.7,306.0
-12.25,-69.6,309.0
-12.25,-69.5,283.0
-12.25,-69.4,273.0
-12.25,-69.3,222.0
-12.25,-69.2,272.0
-12.25,-69.1,267.0
-12.25,-69.0,259.0
-12.25,-68.9,233.0
-12.25,-68.8,238.0
-12.25,-68.7,252.0
-12.25,-68.6,241.0
-12.25,-68.5,241.0
-12.25,-68.4,173.0
-12.25,-68.3,172.0
-12.25,-68.2,181.0
-12.25,-68.1,221.0
-12.25,-68.0,215.0
-12.0,-82.0,-4758.0
-12.0,-81.9,-4781.0
-12.0,-81.8,-4839.0
-12.0,-81.7,-4728.0
-12.0,-81.6,-4762.0
-12.0,-81.5,-4702.0
-12.0,-81.4,-4538.0
-12.0,-81.3,-4455.0
-12.0,-81.2,-4453.0
-12.0,-81.1,-4425.0
-12.0,-81.0,-4469.0
-12.0,-80.9,-4537.0
-12.0,-80.8,-4589.0
-12.0,-80.7,-4538.0
-12.0,-80.6,-4516.0
-12.0,-80.5,-4644.0
-12.0,-80.4,-4525.0
-12.0,-80.3,-4611.0
-12.0,-80.2,-4671.0
-12.0,-80.1,-4692.0
-12.0,-80.0,-4773.0
-12.0,-79.9,-4739.0
-12.0,-79.8,-4779.0
-12.0,-79.7,-4852.0
-12.0,-79.6,-4966.0
-12.0,-79.5,-4958.0
-12.0,-79.4,-5131.0
-12.0,-79.3,-5175.0
-12.0,-79.2,-5439.0
-12.0,-79.1,-5713.0
-12.0,-79.0,-6109.0
-12.0,-78.9,-5373.0
-12.0,-78.8,-4394.0
-12.0,-78.7,-3861.0
-12.0,-78.6,-3368.0
-12.0,-78.5,-3005.0
-12.0,-78.4,-2428.0
-12.0,-78.3,-2203.0
-12.0,-78.2,-2062.0
-12.0,-78.1,-1964.0
-12.0,-78.0,-1741.0
-12.0,-77.9,-1145.0
-12.0,-77.8,-434.0
-12.0,-77.7,-221.0
-12.0,-77.6,-192.0
-12.0,-77.5,-157.0
-12.0,-77.4,-146.0
-12.0,-77.3,-157.0
-12.0,-77.2,-33.0
-12.0,-77.1,34.0
-12.0,-77.0,234.0
-12.0,-76.9,419.0
-12.0,-76.8,1005.0
-12.0,-76.7,1400.0
-12.0,-76.6,1573.0
-12.0,-76.5,3641.0
-12.0,-76.4,3154.0
-12.0,-76.3,4609.0
-12.0,-76.2,4663.0
-12.0,-76.1,4381.0
-12.0,-76.0,5069.0
-12.0,-75.9,4643.0
-12.0,-75.8,4444.0
-12.0,-75.7,4372.0
-12.0,-75.6,3814.0
-12.0,-75.5,3608.0
-12.0,-75.4,3897.0
-12.0,-75.3,3293.0
-12.0,-75.2,3497.0
-12.0,-75.1,4117.0
-12.0,-75.0,4344.0
-12.0,-74.9,2914.0
-12.0,-74.8,3509.0
-12.0,-74.7,1911.0
-12.0,-74.6,1310.0
-12.0,-74.5,1981.0
-12.0,-74.4,3348.0
-12.0,-74.3,1917.0
-12.0,-74.2,1613.0
-12.0,-74.1,810.0
-12.0,-74.0,421.0
-12.0,-73.9,612.0
-12.0,-73.8,1302.0
-12.0,-73.7,1644.0
-12.0,-73.6,2281.0
-12.0,-73.5,2406.0
-12.0,-73.4,2384.0
-12.0,-73.3,1223.0
-12.0,-73.2,504.0
-12.0,-73.1,574.0
-12.0,-73.0,725.0
-12.0,-72.9,402.0
-12.0,-72.8,548.0
-12.0,-72.7,804.0
-12.0,-72.6,1557.0
-12.0,-72.5,1913.0
-12.0,-72.4,1005.0
-12.0,-72.3,1141.0
-12.0,-72.2,1082.0
-12.0,-72.1,822.0
-12.0,-72.0,779.0
-12.0,-71.9,547.0
-12.0,-71.8,611.0
-12.0,-71.7,423.0
-12.0,-71.6,398.0
-12.0,-71.5,402.0
-12.0,-71.4,379.0
-12.0,-71.3,333.0
-12.0,-71.2,339.0
-12.0,-71.1,365.0
-12.0,-71.0,406.0
-12.0,-70.9,379.0
-12.0,-70.8,360.0
-12.0,-70.7,330.0
-12.0,-70.6,372.0
-12.0,-70.5,371.0
-12.0,-70.4,366.0
-12.0,-70.3,376.0
-12.0,-70.2,348.0
-12.0,-70.1,316.0
-12.0,-70.0,274.0
-12.0,-69.9,316.0
-12.0,-69.8,334.0
-12.0,-69.7,289.0
-12.0,-69.6,292.0
-12.0,-69.5,295.0
-12.0,-69.4,298.0
-12.0,-69.3,281.0
-12.0,-69.2,280.0
-12.0,-69.1,296.0
-12.0,-69.0,282.0
-12.0,-68.9,248.0
-12.0,-68.8,246.0
-12.0,-68.7,225.0
-12.0,-68.6,255.0
-12.0,-68.5,246.0
-12.0,-68.4,246.0
-12.0,-68.3,237.0
-12.0,-68.2,209.0
-12.0,-68.1,182.0
-12.0,-68.0,229.0
-11.75,-82.0,-4677.0
-11.75,-81.9,-4698.0
-11.75,-81.8,-4617.0
-11.75,-81.7,-4723.0
-11.75,-81.6,-4599.0
-11.75,-81.5,-4479.0
-11.75,-81.4,-4559.0
-11.75,-81.3,-4513.0
-11.75,-81.2,-4514.0
-11.75,-81.1,-4482.0
-11.75,-81.0,-4544.0
-11.75,-80.9,-4543.0
-11.75,-80.8,-4452.0
-11.75,-80.7,-4577.0
-11.75,-80.6,-4701.0
-11.75,-80.5,-4668.0
-11.75,-80.4,-4688.0
-11.75,-80.3,-4706.0
-11.75,-80.2,-4709.0
-11.75,-80.1,-4887.0
-11.75,-80.0,-4870.0
-11.75,-79.9,-4790.0
-11.75,-79.8,-4932.0
-11.75,-79.7,-5015.0
-11.75,-79.6,-5081.0
-11.75,-79.5,-5196.0
-11.75,-79.4,-5433.0
-11.75,-79.3,-5637.0
-11.75,-79.2,-6031.0
-11.75,-79.1,-6037.0
-11.75,-79.0,-4830.0
-11.75,-78.9,-3926.0
-11.75,-78.8,-3710.0
-11.75,-78.7,-3244.0
-11.75,-78.6,-2774.0
-11.75,-78.5,-2126.0
-11.75,-78.4,-1641.0
-11.75,-78.3,-1481.0
-11.75,-78.2,-1403.0
-11.75,-78.1,-826.0
-11.75,-78.0,-526.0
-11.75,-77.9,-337.0
-11.75,-77.8,-176.0
-11.75,-77.7,-144.0
-11.75,-77.6,-125.0
-11.75,-77.5,-113.0
-11.75,-77.4,-97.0
-11.75,-77.3,-61.0
-11.75,-77.2,-1.0
-11.75,-77.1,301.0
-11.75,-77.0,833.0
-11.75,-76.9,1206.0
-11.75,-76.8,2656.0
-11.75,-76.7,3417.0
-11.75,-76.6,2877.0
-11.75,-76.5,4600.0
-11.75,-76.4,4480.0
-11.75,-76.3,3566.0
-11.75,-76.2,4790.0
-11.75,-76.1,4407.0
-11.75,-76.0,4473.0
-11.75,-75.9,4310.0
-11.75,-75.8,4302.0
-11.75,-75.7,4116.0
-11.75,-75.6,3702.0
-11.75,-75.5,3368.0
-11.75,-75.4,4080.0
-11.75,-75.3,4494.0
-11.75,-75.2,4413.0
-11.75,-75.1,4290.0
-11.75,-75.0,4179.0
-11.75,-74.9,3524.0
-11.75,-74.8,2591.0
-11.75,-74.7,3676.0
-11.75,-74.6,3358.0
-11.75,-74.5,2302.0
-11.75,-74.4,1732.0
-11.75,-74.3,1374.0
-11.75,-74.2,1113.0
-11.75,-74.1,710.0
-11.75,-74.0,408.0
-11.75,-73.9,876.0
-11.75,-73.8,1432.0
-11.75,-73.7,2380.0
-11.75,-73.6,3042.0
-11.75,-73.5,1683.0
-11.75,-73.4,974.0
-11.75,-73.3,767.0
-11.75,-73.2,430.0
-11.75,-73.1,454.0
-11.75,-73.0,482.0
-11.75,-72.9,409.0
-11.75,-72.8,431.0
-11.75,-72.7,459.0
-11.75,-72.6,462.0
-11.75,-72.5,413.0
-11.75,-72.4,476.0
-11.75,-72.3,441.0
-11.75,-72.2,410.0
-11.75,-72.1,443.0
-11.75,-72.0,420.0
-11.75,-71.9,429.0
-11.75,-71.8,433.0
-11.75,-71.7,396.0
-11.75,-71.6,356.0
-11.75,-71.5,429.0
-11.75,-71.4,401.0
-11.75,-71.3,432.0
-11.75,-71.2,437.0
-11.75,-71.1,421.0
-11.75,-71.0,477.0
-11.75,-70.9,430.0
-11.75,-70.8,403.0
-11.75,-70.7,387.0
-11.75,-70.6,366.0
-11.75,-70.5,356.0
-11.75,-70.4,339.0
-11.75,-70.3,298.0
-11.75,-70.2,352.0
-11.75,-70.1,374.0
-11.75,-70.0,381.0
-11.75,-69.9,339.0
-11.75,-69.8,365.0
-11.75,-69.7,322.0
-11.75,-69.6,310.0
-11.75,-69.5,346.0
-11.75,-69.4,336.0
-11.75,-69.3,328.0
-11.75,-69.2,318.0
-11.75,-69.1,304.0
-11.75,-69.0,301.0
-11.75,-68.9,291.0
-11.75,-68.8,268.0
-11.75,-68.7,266.0
-11.75,-68.6,242.0
-11.75,-68.5,234.0
-11.75,-68.4,199.0
-11.75,-68.3,242.0
-11.75,-68.2,244.0
-11.75,-68.1,224.0
-11.75,-68.0,175.0
-11.5,-82.0,-4325.0
-11.5,-81.9,-4222.0
-11.5,-81.8,-4497.0
-11.5,-81.7,-4545.0
-11.5,-81.6,-4627.0
-11.5,-81.5,-4567.0
-11.5,-81.4,-4601.0
-11.5,-81.3,-4717.0
-11.5,-81.2,-4700.0
-11.5,-81.1,-4706.0
-11.5,-81.0,-4458.0
-11.5,-80.9,-4470.0
-11.5,-80.8,-4496.0
-11.5,-80.7,-4593.0
-11.5,-80.6,-4551.0
-11.5,-80.5,-4668.0
-11.5,-80.4,-4638.0
-11.5,-80.3,-4671.0
-11.5,-80.2,-4634.0
-11.5,-80.1,-4812.0
-11.5,-80.0,-4837.0
-11.5,-79.9,-4913.0
-11.5,-79.8,-5031.0
-11.5,-79.7,-5174.0
-11.5,-79.6,-5345.0
-11.5,-79.5,-5565.0
-11.5,-79.4,-5965.0
-11.5,-79.3,-6269.0
-11.5,-79.2,-5295.0
-11.5,-79.1,-4089.0
-11.5,-79.0,-3891.0
-11.5,-78.9,-3574.0
-11.5,-78.8,-2724.0
-11.5,-78.7,-2466.0
-11.5,-78.6,-1870.0
-11.5,-78.5,-1657.0
-11.5,-78.4,-1532.0
-11.5,-78.3,-1224.0
-11.5,-78.2,-622.0
-11.5,-78.1,-420.0
-11.5,-78.0,-288.0
-11.5,-77.9,-134.0
-11.5,-77.8,-116.0
-11.5,-77.7,-112.0
-11.5,-77.6,-78.0
-11.5,-77.5,-66.0
-11.5,-77.4,-23.0
-11.5,-77.3,49.0
-11.5,-77.2,191.0
-11.5,-77.1,441.0
-11.5,-77.0,871.0
-11.5,-76.9,1723.0
-11.5,-76.8,3138.0
-11.5,-76.7,3385.0
-11.5,-76.6,3670.0
-11.5,-76.5,4637.0
-11.5,-76.4,4938.0
-11.5,-76.3,4443.0
-11.5,-76.2,4578.0
-11.5,-76.1,4519.0
-11.5,-76.0,4285.0
-11.5,-75.9,4166.0
-11.5,-75.8,4139.0
-11.5,-75.7,3913.0
-11.5,-75.6,4150.0
-11.5,-75.5,4294.0
-11.5,-75.4,4191.0
-11.5,-75.3,2880.0
-11.5,-75.2,3126.0
-11.5,-75.1,3523.0
-11.5,-75.0,4002.0
-11.5,-74.9,3750.0
-11.5,-74.8,2463.0
-11.5,-74.7,2422.0
-11.5,-74.6,2169.0
-11.5,-74.5,1161.0
-11.5,-74.4,1133.0
-11.5,-74.3,1235.0
-11.5,-74.2,839.0
-11.5,-74.1,664.0
-11.5,-74.0,859.0
-11.5,-73.9,1865.0
-11.5,-73.8,3016.0
-11.5,-73.7,2343.0
-11.5,-73.6,1113.0
-11.5,-73.5,645.0
-11.5,-73.4,590.0
-11.5,-73.3,472.0
-11.5,-73.2,392.0
-11.5,-73.1,318.0
-11.5,-73.0,414.0
-11.5,-72.9,355.0
-11.5,-72.8,408.0
-11.5,-72.7,418.0
-11.5,-72.6,404.0
-11.5,-72.5,415.0
-11.5,-72.4,436.0
-11.5,-72.3,514.0
-11.5,-72.2,485.0
-11.5,-72.1,470.0
-11.5,-72.0,451.0
-11.5,-71.9,439.0
-11.5,-71.8,418.0
-11.5,-71.7,426.0
-11.5,-71.6,429.0
-11.5,-71.5,460.0
-11.5,-71.4,470.0
-11.5,-71.3,500.0
-11.5,-71.2,488.0
-11.5,-71.1,461.0
-11.5,-71.0,452.0
-11.5,-70.9,426.0
-11.5,-70.8,390.0
-11.5,-70.7,376.0
-11.5,-70.6,340.0
-11.5,-70.5,376.0
-11.5,-70.4,433.0
-11.5,-70.3,423.0
-11.5,-70.2,429.0
-11.5,-70.1,398.0
-11.5,-70.0,380.0
-11.5,-69.9,356.0
-11.5,-69.8,357.0
-11.5,-69.7,328.0
-11.5,-69.6,319.0
-11.5,-69.5,311.0
-11.5,-69.4,290.0
-11.5,-69.3,274.0
-11.5,-69.2,285.0
-11.5,-69.1,289.0
-11.5,-69.0,267.0
-11.5,-68.9,275.0
-11.5,-68.8,284.0
-11.5,-68.7,270.0
-11.5,-68.6,244.0
-11.5,-68.5,237.0
-11.5,-68.4,234.0
-11.5,-68.3,224.0
-11.5,-68.2,212.0
-11.5,-68.1,192.0
-11.5,-68.0,214.0
-11.25,-82.0,-4313.0
-11.25,-81.9,-4152.0
-11.25,-81.8,-4216.0
-11.25,-81.7,-4115.0
-11.25,-81.6,-4182.0
-11.25,-81.5,-4447.0
-11.25,-81.4,-4228.0
-11.25,-81.3,-4310.0
-11.25,-81.2,-4300.0
-11.25,-81.1,-4600.0
-11.25,-81.0,-4524.0
-11.25,-80.9,-4590.0
-11.25,-80.8,-4676.0
-11.25,-80.7,-4671.0
-11.25,-80.6,-4707.0
-11.25,-80.5,-4664.0
-11.25,-80.4,-4750.0
-11.25,-80.3,-4683.0
-11.25,-80.2,-4953.0
-11.25,-80.1,-4909.0
-11.25,-80.0,-4971.0
-11.25,-79.9,-5086.0
-11.25,-79.8,-5265.0
-11.25,-79.7,-5437.0
-11.25,-79.6,-5828.0
-11.25,-79.5,-6206.0
-11.25,-79.4,-5863.0
-11.25,-79.3,-4695.0
-11.25,-79.2,-3949.0
-11.25,-79.1,-3894.0
-11.25,-79.0,-3486.0
-11.25,-78.9,-2775.0
-11.25,-78.8,-2317.0
-11.25,-78.7,-2237.0
-11.25,-78.6,-2054.0
-11.25,-78.5,-1598.0
-11.25,-78.4,-976.0
-11.25,-78.3,-588.0
-11.25,-78.2,-455.0
-11.25,-78.1,-360.0
-11.25,-78.0,-257.0
-11.25,-77.9,-135.0
-11.25,-77.8,-115.0
-11.25,-77.7,-17.0
-11.25,-77.6,76.0
-11.25,-77.5,294.0
-11.25,-77.4,436.0
-11.25,-77.3,623.0
-11.25,-77.2,979.0
-11.25,-77.1,1799.0
-11.25,-77.0,1927.0
-11.25,-76.9,2739.0
-11.25,-76.8,2462.0
-11.25,-76.7,2682.0
-11.25,-76.6,4406.0
-11.25,-76.5,4714.0
-11.25,-76.4,4551.0
-11.25,-76.3,4319.0
-11.25,-76.2,4080.0
-11.25,-76.1,4374.0
-11.25,-76.0,4330.0
-11.25,-75.9,4263.0
-11.25,-75.8,4071.0
-11.25,-75.7,3687.0
-11.25,-75.6,2895.0
-11.25,-75.5,2822.0
-11.25,-75.4,2679.0
-11.25,-75.3,1765.0
-11.25,-75.2,3376.0
-11.25,-75.1,3929.0
-11.25,-75.0,3141.0
-11.25,-74.9,1868.0
-11.25,-74.8,1260.0
-11.25,-74.7,1078.0
-11.25,-74.6,808.0
-11.25,-74.5,1583.0
-11.25,-74.4,1095.0
-11.25,-74.3,974.0
-11.25,-74.2,709.0
-11.25,-74.1,1511.0
-11.25,-74.0,1246.0
-11.25,-73.9,691.0
-11.25,-73.8,545.0
-11.25,-73.7,326.0
-11.25,-73.6,357.0
-11.25,-73.5,437.0
-11.25,-73.4,433.0
-11.25,-73.3,401.0
-11.25,-73.2,363.0
-11.25,-73.1,357.0
-11.25,-73.0,296.0
-11.25,-72.9,366.0
-11.25,-72.8,386.0
-11.25,-72.7,382.0
-11.25,-72.6,381.0
-11.25,-72.5,421.0
-11.25,-72.4,448.0
-11.25,-72.3,497.0
-11.25,-72.2,554.0
-11.25,-72.1,554.0
-11.25,-72.0,568.0
-11.25,-71.9,497.0
-11.25,-71.8,514.0
-11.25,-71.7,511.0
-11.25,-71.6,485.0
-11.25,-71.5,463.0
-11.25,-71.4,440.0
-11.25,-71.3,436.0
-11.25,-71.2,419.0
-11.25,-71.1,381.0
-11.25,-71.0,380.0
-11.25,-70.9,394.0
-11.25,-70.8,415.0
-11.25,-70.7,391.0
-11.25,-70.6,393.0
-11.25,-70.5,367.0
-11.25,-70.4,332.0
-11.25,-70.3,356.0
-11.25,-70.2,356.0
-11.25,-70.1,358.0
-11.25,-70.0,327.0
-11.25,-69.9,331.0
-11.25,-69.8,345.0
-11.25,-69.7,323.0
-11.25,-69.6,329.0
-11.25,-69.5,324.0
-11.25,-69.4,310.0
-11.25,-69.3,296.0
-11.25,-69.2,267.0
-11.25,-69.1,280.0
-11.25,-69.0,278.0
-11.25,-68.9,291.0
-11.25,-68.8,249.0
-11.25,-68.7,232.0
-11.25,-68.6,229.0
-11.25,-68.5,224.0
-11.25,-68.4,215.0
-11.25,-68.3,210.0
-11.25,-68.2,208.0
-11.25,-68.1,202.0
-11.25,-68.0,191.0
-11.0,-82.0,-4496.0
-11.0,-81.9,-4306.0
-11.0,-81.8,-4686.0
-11.0,-81.7,-4360.0
-11.0,-81.6,-4175.0
-11.0,-81.5,-4425.0
-11.0,-81.4,-4416.0
-11.0,-81.3,-4709.0
-11.0,-81.2,-4652.0
-11.0,-81.1,-4691.0
-11.0,-81.0,-4388.0
-11.0,-80.9,-4382.0
-11.0,-80.8,-4547.0
-11.0,-80.7,-4537.0
-11.0,-80.6,-4560.0
-11.0,-80.5,-4602.0
-11.0,-80.4,-4712.0
-11.0,-80.3,-4852.0
-11.0,-80.2,-4960.0
-11.0,-80.1,-5053.0
-11.0,-80.0,-5230.0
-11.0,-79.9,-5345.0
-11.0,-79.8,-5665.0
-11.0,-79.7,-6135.0
-11.0,-79.6,-6318.0
-11.0,-79.5,-5783.0
-11.0,-79.4,-4304.0
-11.0,-79.3,-3924.0
-11.0,-79.2,-3529.0
-11.0,-79.1,-3061.0
-11.0,-79.0,-2726.0
-11.0,-78.9,-2421.0
-11.0,-78.8,-2090.0
-11.0,-78.7,-1866.0
-11.0,-78.6,-1378.0
-11.0,-78.5,-965.0
-11.0,-78.4,-665.0
-11.0,-78.3,-468.0
-11.0,-78.2,-372.0
-11.0,-78.1,-280.0
-11.0,-78.0,-183.0
-11.0,-77.9,-129.0
-11.0,-77.8,-102.0
-11.0,-77.7,-23.0
-11.0,-77.6,124.0
-11.0,-77.5,624.0
-11.0,-77.4,817.0
-11.0,-77.3,1311.0
-11.0,-77.2,2305.0
-11.0,-77.1,1939.0
-11.0,-77.0,2546.0
-11.0,-76.9,4488.0
-11.0,-76.8,4739.0
-11.0,-76.7,4228.0
-11.0,-76.6,4649.0
-11.0,-76.5,4634.0
-11.0,-76.4,4479.0
-11.0,-76.3,4310.0
-11.0,-76.2,4083.0
-11.0,-76.1,4080.0
-11.0,-76.0,4215.0
-11.0,-75.9,4247.0
-11.0,-75.8,3742.0
-11.0,-75.7,3848.0
-11.0,-75.6,3331.0
-11.0,-75.5,3177.0
-11.0,-75.4,2144.0
-11.0,-75.3,1287.0
-11.0,-75.2,1327.0
-11.0,-75.1,1718.0
-11.0,-75.0,990.0
-11.0,-74.9,1026.0
-11.0,-74.8,1090.0
-11.0,-74.7,830.0
-11.0,-74.6,1092.0
-11.0,-74.5,714.0
-11.0,-74.4,1485.0
-11.0,-74.3,1359.0
-11.0,-74.2,1793.0
-11.0,-74.1,1304.0
-11.0,-74.0,1767.0
-11.0,-73.9,814.0
-11.0,-73.8,696.0
-11.0,-73.7,282.0
-11.0,-73.6,391.0
-11.0,-73.5,381.0
-11.0,-73.4,356.0
-11.0,-73.3,325.0
-11.0,-73.2,347.0
-11.0,-73.1,273.0
-11.0,-73.0,344.0
-11.0,-72.9,384.0
-11.0,-72.8,388.0
-11.0,-72.7,370.0
-11.0,-72.6,403.0
-11.0,-72.5,393.0
-11.0,-72.4,418.0
-11.0,-72.3,434.0
-11.0,-72.2,482.0
-11.0,-72.1,516.0
-11.0,-72.0,508.0
